destination_id,name,description,latitude,longitude,address
163,Sate Iting Sumedang,"Penjual sate yang telah menjadi legenda dan ikon kuliner di Sumedang, terkenal dengan cita rasa bumbu satenya yang khas dan telah digemari selama bertahun-tahun.",-6.833984923341851,107.93236261260684,"Jalan Mayor Abdurahman Kubang Jaya Andir, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621"
164,Saung Aki Unen,"Rumah makan berkonsep saung (gubuk bambu) yang menawarkan cita rasa masakan Sunda otentik warisan dari ""Aki Unen"", memberikan pengalaman bersantap tradisiona",-6.84131728143212,107.91196267059026,"Kotakulon, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
165,Saung Alam Flora,"Tempat makan berkonsep saung yang dikelilingi oleh taman bunga atau tanaman hias (flora), memadukan pengalaman kuliner dengan keindahan dan kesejukan alam.",-6.862715334164638,107.92251525737196,"Jl. Cut Nyak Dien No.93, RT.2/RW.7, Regol Wetan, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
166,Saung Bambu Parahyangan (Nolana),"Restoran yang dibangun dominan menggunakan material bambu, menyajikan masakan khas dari tatar Parahyangan dalam suasana pedesaan yang kental.",-6.884116331579498,107.80232045724686,"Jln.Cijambu RT.002/002 Dsn.Talun, Pasigaran, Kec. Tanjungsari, Kabupaten Sumedang, Jawa Barat 45362"
167,Saung bapak undang (belum ada review),"Rumah makan saung tradisional yang dikelola secara personal, menawarkan hidangan Sunda rumahan yang otentik",-6.866680838164399,107.92058639966707,"Cipameungpeuk, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
168,Saung barak,"Tempat makan sederhana berkonsep saung, cocok untuk makan bersama rombongan dengan suasana yang santai dan informal",-6.842079828898217,107.91674402834605,"Jl. Prabu Gajah Agung No.11, Situ, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621"
169,Saung Cibingbin Sumedang,"Saung Cibingbin adalah sebuah rumah makan yang terletak di desa Citengah, kabupaten Sumedang Jawa Barat. Lokasi saung cibingbin berada di dataran tinggi dengan nuansa alam yang hijau dan berada di pinggiran sungai. Disini wisatawan bisa menikmati aneka sajian kuliner dan menyaksikan keindahan hutan dan kejernihan sungai.

Berbagai fasilitas untuk liburan keluarga tersedia disini, mulai dari wisata alam, wisata air seperti kolam renang, kolam ikan, villa, caffe, rumah makan yang membuat menarik pengunjungnya.",-691104141154001.0,107.94906067346562,"Citengah Cisoka, Citengah, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
170,SAUNG JALITRI CISOKA,"Restoran saung yang terletak di kawasan agrowisata Cisoka, menawarkan hidangan khas Sunda seperti nasi liwet sambil menikmati pemandangan hamparan perkebunan teh",-6.928841885016762,107.97498395730828,"Citengah, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
171,Saung Nyingkur,"Rumah makan saung yang lokasinya agak terpencil atau ""nyingkur"", menawarkan suasana bersantap yang lebih privat, tenang, dan jauh dari keramaian",-6.872744738017793,107.79884729966768,"Jl. Cijambu No.11, Pasigaran, Kec. Tanjungsari, Kabupaten Sumedang, Jawa Barat 45362"
172,Saung Situraja Sumedang,"Restoran saung yang menjadi andalan kuliner di wilayah Kecamatan Situraja, menyajikan masakan khas dari daerah tersebut",-6.845243333981588,108.02054927064552,"RT.01/RW.01, Situraja, Kec. Situraja, Kabupaten Sumedang, Jawa Barat 45371"
173,Saung Sungai Cihonje,"Tempat makan yang menawarkan pengalaman unik bersantap di saung yang terletak persis di tepi Sungai Cihonje, diiringi suara gemericik air alami",-6.913000338816388,107.9491626708737,"Citengah Cisoka, Citengah, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
174,Site Museum Lembah Cisaar,"Museum Lembah Cisaar adalah museum situs purbakala yang terletak di Desa Jembarwangi, Kecamatan Tomo, Kabupaten Sumedang. Museum ini menyimpan fosil binatang purba berusia jutaan tahun yang ditemukan di wilayah Lembah Cisaar, seperti gading gajah stegodon, tempurung kura-kura, gigi buaya, gigi kuda nil, dan lainnya. Museum ini diharapkan menjadi tujuan wisata baru dan sarana edukasi mengenai sejarah purbakala di Sumedang. Saat ini, untuk masuk ke Museum Lembah Cisaar masih tidak dikenakan biaya.",-6.827359097384772,108.1380430713136,"Dusun Cirendang, Jembarwangi, Kec. Tomo, Kabupaten Sumedang, Jawa Barat 45382"
175,Situ Burahol,"Sebuah danau (""situ"") alami yang menawarkan suasana tenang dan pemandangan air yang indah, menjadi lokasi favorit untuk kegiatan memancing atau sekadar bersantai",-6.803416186160251,107.92906661524628,"Trunamanggala, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353"
176,Soto Edo Dan Gule,"Warung makan yang berspesialisasi pada hidangan soto dan gule, menjadi salah satu destinasi kuliner favorit warga lokal untuk sarapan atau makan siang",-6.835939070680424,107.92954345707898,"Jl. Mayor Abdurahman No.278, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621"
177,SUMEDANG ADVENTURE,"Sebuah operator atau penyedia jasa yang menawarkan berbagai paket kegiatan petualangan di alam terbuka Sumedang, seperti off-road, arung jeram, atau outbound",-6.815326415039365,107.920387299214,"Situwangi No.1, Jatihurip, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621"
178,Tahu Bungkeng 1917 (Pusat),"Gerai pusat dari produsen Tahu Sumedang paling legendaris, yang telah beroperasi sejak tahun 1917 dan menjadi cikal bakal kuliner khas Sumedang yang populer",-6.847973724818665,107.92567914151094,"Jl. Sebelas April No.53, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45322"
179,Tahu Citarasa,"Salah satu produsen dan penjual Tahu Sumedang yang populer, menjadi alternatif bagi wisatawan untuk mencicipi dan membeli oleh-oleh tahu",-6.840320423063248,107.92619090221902,"Jl. Mayor Abdurahman No.140, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45322"
180,Tahu JEMBAR MANAH Samoja dan Kopi Batok,"Gerai tahu inovatif yang menggabungkan penjualan tahu tradisional dengan kedai kopi unik yang menyajikan kopi dalam batok kelapa, menarik bagi generasi muda",-6.861815230124608,107.89735655725502,"Jl. Samoja, Pasanggrahan Baru, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
181,Tahu Palasari Sumedang,"Salah satu produsen tahu Sumedang legendaris yang telah berdiri sejak lama, terkenal dengan tahu berkualitas yang renyah di luar dan lembut di dalam, serta menjadi destinasi kuliner wajib di Sumedang.",-6.840562386485667,107.92572921289,"Jl. Mayor Abdurahman No.153, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621"
182,Tahura Gunung Kunci,"Gunung Kunci sendiri menyimpan nilai historis yang panjang. Disini didirikan benteng pertahanan Belanda. Sebenarnya Gunung kunci merupakan bukit kecil yang terletak sekitar 250 m di sebelah barat alun-alun Kota Sumedang.

Kita bisa menuju Gunung Kunci dengan kendaraan umum maupun pribadi. Secara administratif, situs ini masuk dalam wilayah Gunung Panjunan, Kelurahan Kota Kulon, Kecamatan Sumedang Selatan.

Hampir sama seperti lobang Jepang di Bukit Tinggi Sumatera Barat, Gunung Kunci juga memiliki ruangan di dalam yang merupakan lorong-lorong dan ruang-ruang dengan berbagai fungsi. Pada beberapa bagian terdapat lubang ventilasi berupa cerobong besi. Pada bagian puncaknya dibangun kelengkapan benteng berupa bangunan keliling yang mengitari puncak Gunung Kunci, Pada bagian ini terdapat beberapa bagian berdenah setengah lingkaran yang menjorok ke luar.",-6.8560291956539,107.91752802090517,"Kotakulon, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
183,Tahura Palasari,"Situs wisata sejarah tak melulu identik dengan sepi, berdebu, dan angker. Itulah yang dirasakan saat memasuki objek wisata Taman Hutan Raya (Tahura) Gunung Palasari Sumedang.

Pengunjung yang datang pun disuguhi tak hanya objek bersejarah, tetapi juga wisata alam dan berbagai atraksi. Para pengunjung dapat dengan bebas masuk dan melihat-lihat di gua dan benteng bersejarah dari zaman penjajahan Belanda.

Dengan luas 31,22 hektar ini, kawasan Gunung Palasari memiliki 205 spesies flora. Di antaranya akasia, Eboni, Jati, Pinus dan masih banyak yang lainnya. Gunung ini berada di Kelurahan Kota Kulon, Kecamatan Sumedang Selatan, Kabupaten Sumedang, Jawa Barat.",-6.855449059886054,107.91216138195348,"Gunung Palasari, Kotakulon, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
184,Taman Batu Ciagung,"Menyusuri kawasan Batu Agung sangat mengesankan berada dihamparan lahan yang ditumbuhi ratusan pohon mangga, aneka tanaman keras serta gemercik aliran sungai Cisaar. Suasana sepi yang sesekali diselingi jeritan puluhan lutung sejenis kera yang dilindungi. Selain memiliki potensi wisata alam Batu Agung menanti kehadiran penggemar olah raga rock climbing dengan kondisi ketinggian dan kecuramannya yang cukup menantang guna uji nyali.

Obyek Wisata Batu Agung di Sumedang Jawa Barat ini sangat cocok sekali buat para wisatawan yang suka dengan petualangan karena untuk menuju Obyek Wisata Batu Agung di Sumedang Jawa Barat di butuhkan kerja keras dan juga penuh rintangan.",-6.916111880722066,108.18192833158524,"Ciboboko Jl. Lkr. Timur, Mekarasih, Kec. Jatigede, Kabupaten Sumedang, Jawa Barat 45377"
185,Taman Bukit Ebony,,,,
186,Taman Cecenet,"Taman Cecenet berada di kawasan lahan pertanian di tenggara wilayah Desa Kadakajaya, berupa lahan pesawahan dan lahan ladang yang berbentuk terasering. Tidak mengherankan jika sekeliling Taman Cecenet menyajikan pemandangan alam yang menakjubkan, apalagi memandang ke sebelah timur yang menyajikan pemandangan lahan pertanian di perbukitan yang berwarna-warni. Lelah berkeliling kawasan Taman Cecenet, jangan sungkan untuk berkunjung ke cafe atau resto di Taman Cecenet. Di cafe Taman Cecenet tersedia beberapa jenis makanan yang bisa dipesan oleh pengunjung. Menu makanan yang tersedia diantaranya adalah Sop Iga Kumplit, Ayam, Ikan, Lalap dan Sambal. Tak ketinggalan juga sejumlah menu minuman seperti air kelapa muda dan jus buah-buahan. Bagi yang membawa anak-anak, Taman Cecenet juga menyediakan lokasi untuk bermain anak-anak. Ada perosotan, ayunan dan kuda-kudaan yang akan memanjakan anak-anak bermain di Taman Cecenet. Dan bagi yang menyukai wisata berkemah, di Taman Cecenet juga tersedia lokasi Camping Ground yang bisa digunakan sebagai tempat berkemah. Atau ada yang ingin melaksanakan pesta pernikahan, di Taman Cecenet juga bisa diselenggarakan dengan konsep garden party.",-6.862020698409583,107.8013890118437,"Jl. Cijambu, Kadakajaya, Kec. Tanjungsari, Kabupaten Sumedang, Jawa Barat 45362"
187,Taman Endog,"Taman kota yang menjadi ikon lokal karena memiliki monumen berbentuk telur (""endog""), berfungsi sebagai ruang terbuka hijau untuk rekreasi keluarga di pusat kota",-6.847370629414866,107.92404274162428,"Jalan Mayor Abdurahman, Talun, Sumedang Utara, Regol Wetan, Sumedang Selatan, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45311"
188,Taman Pinus Pangjugjugan,"Kawasan wisata hutan pinus di Pamulihan yang dikelola dengan baik, menawarkan udara sejuk, jalur setapak, dan berbagai spot foto menarik untuk rekreasi keluarga.",-6.917641084531017,107.84927285730996,"Cilembu, Kec. Pamulihan, Kabupaten Sumedang, Jawa Barat 45365"
189,Taman Seribu Cahaya,"Taman Seribu Cahaya, yang terletak di pinggir Waduk Jatigede, Sumedang, Jawa Barat, adalah destinasi wisata alam yang menawarkan pemandangan memukau. Dengan hamparan air waduk yang tenang dikelilingi pegunungan dan pulau-pulau hijau, tempat ini menjadi lokasi ideal untuk menikmati keindahan alam. Pengunjung dapat menyaksikan matahari terbit dan terbenam yang spektakuler, serta menikmati berbagai wahana permainan yang seru seperti ATV, Sky Plane, dan Gantole.

Selain pemandangan alam yang indah, Taman Seribu Cahaya juga dilengkapi dengan berbagai fasilitas yang memadai. Pengunjung dapat bersantai di restoran dan kafe, bermain di area bermain (playground), atau bahkan berkemah di area camping yang tersedia. Dengan harga tiket masuk yang terjangkau, tempat ini cocok untuk dikunjungi bersama keluarga atau teman-teman untuk melepas penat dan menikmati keindahan alam Sumedang.",-6.873713137963386,108.05900060018398,"Pakualam, Kec. Darmaraja, Kabupaten Sumedang, Jawa Barat 45372"
190,TAPAK RAJA SITURAJA,"Sebuah inisiatif wisata di wilayah Situraja yang kemungkinan besar terkait dengan situs alam atau peninggalan sejarah yang memiliki legenda tentang jejak (""tapak"") seorang raja",-6.844523138819207,108.01980664185096,"Situraja, Kec. Situraja, Kabupaten Sumedang, Jawa Barat 45371"
191,TERAS GUNUNG GEULIS,"Area wisata di lereng Gunung Geulis yang ditata seperti terasering, menyediakan tempat bersantai atau kafe untuk menikmati pemandangan dari ketinggian",-6.923829681322933,107.8113125581052,"Jatiroke, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363"
192,Teras Kiara,"Tempat rekreasi yang dibangun di bawah atau di sekitar pohon Kiara besar, menawarkan tempat berteduh alami dengan pemandangan alam yang indah",-6.899141430217584,107.7635957571357,"Sindangsari, Sukasari, Sindangsari, Kec. Sukasari, Kabupaten Sumedang, Jawa Barat 45366"
193,TOGA HILL,"Toga Hills adalah objek wisata yang terletak di Desa Sukajaya, Kecamatan Sumedang Selatan, Kabupaten Sumedang, Jawa Barat. Objek wisata ini merupakan sebuah resort perbukitan yang menawarkan berbagai macam atraksi, antara lain:

Paralayang: Toga Hills merupakan tempat yang populer untuk paralayang, karena anginnya yang kencang dan pemandangannya yang menakjubkan dari pegunungan dan lembah di sekitarnya. Jalur alam: Toga Hills memiliki sejumlah jalur alam yang melintasi hutan-hutan di sekitarnya, menawarkan pengunjung kesempatan untuk menjelajahi flora dan fauna setempat. Tempat berkemah: Toga Hills memiliki beberapa tempat berkemah di mana pengunjung dapat bermalam dan menikmati ketenangan alam sekitarnya. Restoran dan kafe: Toga Hills memiliki sejumlah restoran dan kafe yang menyajikan berbagai macam hidangan lokal dan internasional. Toko suvenir: Toga Hills juga memiliki sejumlah toko suvenir di mana pengunjung dapat membeli kerajinan tangan lokal dan memorabilia lainnya.

Toga Hills adalah tempat yang tepat untuk dikunjungi bagi mereka yang menikmati aktivitas luar ruangan, alam, dan pemandangan yang menakjubkan. Ini juga merupakan tempat yang baik untuk bersantai dan melarikan diri dari hiruk pikuk kehidupan sehari-hari.",-6.876733902238776,107.90953948163242,"Sukajaya, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
194,Tugu Binokasih,"Monumen yang melambangkan peristiwa bersejarah penyerahan Mahkota Binokasih dari Kerajaan Pajajaran, yang mengukuhkan Kerajaan Sumedang Larang sebagai penerus takhta Sunda",-6.860370930089275,107.91634212834208,"Jl. P. Sugih No.16, Regol Wetan, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
195,Tugu Buah Mangga,"Sebuah tugu atau monumen yang didirikan untuk merepresentasikan salah satu produk pertanian unggulan daerah, yaitu mangga gedong gincu yang khas dari Sumedang",-6.766061761636986,108.16006569927224,"Jl. Fatmawati No.1, Tolengas, Kec. Tomo, Kabupaten Sumedang, Jawa Barat 45382"
196,Tugu Kuda,"Monumen berbentuk kuda yang menjadi salah satu landmark atau penanda kota Sumedang, kemungkinan terkait dengan cerita rakyat atau sejarah lokal.",-6.863265551541804,107.89726680685928,"Pasanggrahan No.25, Pasanggrahan Baru, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
197,Tutug Oncom KAJOJO,"Tempat makan yang berspesialisasi dalam menyajikan Nasi Tutug Oncom, sebuah hidangan khas Sunda yang terbuat dari nasi yang diaduk dengan oncom bakar",-6.838427913176323,107.92657377254248,"Jl. Angkrek No.18a, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621"
198,Villa SCBD Sumedang,Nama unik untuk sebuah vila yang menawarkan fasilitas modern dan mewah untuk liburan keluarga atau rombongan yang mencari penginapan privat,-6.820191180702444,107.913360783864,"Dusun Jl. Gn. Sari, Jatimulya, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45321"
199,Waduk Jatigede,"Bendungan raksasa yang menjadi ikon wisata alam utama Sumedang, menawarkan pemandangan perairan luas yang dikelilingi perbukitan serta menjadi pusat berbagai aktivitas rekreasi air.",-6.860019402864855,108.10120545728036,"Jl. Jatigede, Cijeungjing, Kec. Jatigede, Kabupaten Sumedang, Jawa Barat 45377"
200,Wana Wisata Ciburial,"Kawasan hutan (""wana"") yang dikelola untuk tujuan pariwisata, biasanya dilengkapi dengan jalur setapak, area piknik, dan sumber mata air untuk rekreasi alam",-6.806217366831912,107.9558692281786,"Licin, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353"
201,Warjem,"Singkatan populer dari ""Warung Jemaah"", sebuah warung makan lokal sederhana yang sangat dikenal dan menjadi favorit di kalangan masyarakat setempat.",-6.93475406467784,107.76799885607215,"Jl Raya Cibeusi No.61, Sayang, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363"
202,Waroeng Hotplate,"Restoran yang menyajikan berbagai hidangan di atas piring panas (hotplate), menawarkan konsep kuliner modern yang menyasar segmen anak muda dan mahasiswa",-6.83574341485944,107.92931977736744,"Jl. Mayor Abdurahman No.225, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45321"
203,Warung Nasi Mitra Sunda,"Warung nasi sederhana yang menyediakan menu lengkap masakan Sunda dengan konsep prasmanan, menjadi pilihan praktis untuk makan siang",-6.852075644437314,107.92285176024,"Jl. Prabu Geusan Ulun No.144, Regol Wetan, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
204,Warung Pengkolan Jati,"Warung makan yang berlokasi strategis di sebuah tikungan (""pengkolan"") jalan, menjadi tempat makan yang mudah dijangkau dan populer bagi warga sekitar.",-6.775152770695362,107.91388759937954,"Jl. Raya Cimalaka Cipadung, Naluk, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353"
205,Warung Suroboyo Cak Gun,"Warung yang menyajikan masakan khas Surabaya, Jawa Timur, menjadi pilihan bagi perantau atau warga yang ingin mencicipi cita rasa dari luar Sunda.",-6.933654534827611,107.77252445725,"Jl. Raya Jatinangor No.155A, Cikeruh, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363"
206,Waterboom Paseh Asy-Syifaa Wal Mahmuudiyyah,"Taman rekreasi air yang terintegrasi dengan lembaga pendidikan atau sosial di bawah naungan yayasan Asy-Syifaa Wal Mahmuudiyyah, menawarkan hiburan keluarga yang bernuansa Islami.",-6.799099472938047,107.99761591265757,"Paseh Kaler, Kec. Paseh, Kabupaten Sumedang, Jawa Barat 45381"
207,"Wisata ""Pangcalikan""","Area yang menyediakan banyak tempat duduk (""pangcalikan"") di lokasi dengan pemandangan indah, dirancang khusus bagi pengunjung untuk bersantai sambil menikmati panorama alam",-6.826288381828684,108.00494132418844,"Sukatali, Kec. Situraja, Kabupaten Sumedang, Jawa Barat 45371"
208,Wisata Air GAJAH DEPA,"Wisata Air Gajah Depa merupakan salah satu wisata air yang ada di daerah Cimalaka. Berbagai fasilitas yang melengkapi wisata air Gajah Depa ini akan memanjakan pengunjung yang datang ke Gajah Depa. Salah satu fasilitas yang menjadi andalan wisata air Gajah Depan adalah family slide. Fasilitas bermain ini berbentuk papan luncur berukuran besar. Papan luncur ini bisa digunakan untuk bermain sekeluarga dengan meluncur bersama-sama dari atas. Dengan kapasitas sampai 10 orang, bukan hanya meluncur bersama keluarga saja, tapi bisa digunakan untuk meluncur bersama kelompok atau rombongan. Selain family slide, jenis permainan lain yang bisa dinikmati pengunjung adalah spiral slide atau papan luncur berbentuk spiral dengan panjang lintasan yang cukup memuaskan. Spill bucjet, water ball, water roller, water capsule, dan hand boat adalah jenis permainan di air lainnya yang tak kalah serunya. Semuanya bisa dinikmati oleh pengunjung wisata air Gajah Depa. Bagi yang malas berbasah-basahan, Gajah Depa menyediakan trampolin, istana boneka, dan kereta mini yang masih bisa dinikmati keseruannya.",-6.819493873026497,107.94492814691267,"Jl. Raya Serang No.90, Galudra, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353"
209,Wisata Alam Cipacet,"Tempat wisata alam Cipacet di Desa Genteng, Kecamatan Sukasari menjadi salah satu destinasi pariwisata unggulan baru di Sumedang. Wisata Alam Cipacet terkenal dengan air sungainya yang jernih, aliran airnya yang deras membuat tempat tersebut seru digunakan untuk bermain air. Wisata Cipacet juga menyediakan tempat camping, wisatawan bisa memasang tenda di antara bentang alam yang indah. Namun, jika ingin menikmati wahana permainan, ada biaya tambahan untuk tiap jenis permainannya.",-6.854041247271469,107.771996082993,"Genteng, Kec. Sukasari, Kabupaten Sumedang, Jawa Barat 45366"
210,Wisata Alam Gajah Depa Sumedang,"estinasi wisata alam yang terletak di kawasan Gajah Depa, berupa hutan, perbukitan, atau air terjun yang dikelola untuk rekreasi",-6.815070493266286,107.94087433045374,"Jl. Raya Serang, Galudra, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353"
211,Wisata Alam Paniisan,"Kawasan alam yang dikenal dengan suasananya yang sejuk dan menyegarkan (""paniisan""), menjadi tempat yang cocok untuk relaksasi dan menenangkan diri dari kesibukan.",-6.792294618791816,107.85165091260676,"Pangadegan, Kec. Rancakalong, Kabupaten Sumedang, Jawa Barat 45361"
212,Wisata Alam Taman Kincir Pareugreug,"Agrowisata Leuweung Tiis ada di wilayah Desa Trunamanggala, Kecamatan Cimalaka. Selain dekat pusat kota Sumedang, kawasan Agrowisata dengan ketinggian sekitar 691 meter di atas permukaan laut (mdpl) ini, memang memiliki panorama alam yang sangat indah. Disana, cocok bagi para pecinta alam yang gemar melakukan hiking atau berkemah di alam terbuka. Pemandangan kota Sumedang, serta keindahan Gunung Tampomas, juga dapat terlihat jelas di kawasan Agrowisata Leuweung Tiis tersebut. Beberapa fasilitas yang telah tersedia di kawasan Agrowisata Leuweung Tiis. Selain telah disediakan lokasi untuk Camping Ground seluas 1 hektar berikut perlengkapan kempingnya, di sana juga telah tersedia 12 saung paniisan, 1 bangunan gazebo, dan 3 lokal MCK. Leuweung Tiis Sumedang, Angrowisata terbaru dengan view gunung Tampomas, salah satu destinasi wisata unggulan di Kabupaten Sumedang.",-6.837434902483906,108.09151560043858,"Pajagan, Kec. Cisitu, Kabupaten Sumedang, Jawa Barat 45363"
213,Wisata Alam WATU BUBUT CIWADO,"Objek wisata alam yang menonjolkan formasi bebatuan (""watu"") unik hasil proses alam, menjadi daya tarik geologis utama di area Ciwado.",-6.642516088839833,107.98860189922108,"Cikawung, Kec. Terisi, Kabupaten Indramayu, Jawa Barat 45262"
214,Wisata Batu Dua,"Tempat wisata di Sumedang selanjutnya cocok untuk para wisatawan yang suka dengan olahraga paralayang. Para wisatawan akan merasakan sensasi terbang di atas ketinggian di kawasan Gunung Lingga atau lebih tepatnya di Desa Linggajaya, Kecamatan Cisitu, Kabupaten Sumedang.

Kawasan gunung lingga sendiri memiliki ketinggian sekitar 930 meter di atas permukaan laut, dan menyajikan hamparan pemandangan alam yang mempesona. Lokasi lepas landas (Take Off) olah raga paralayang di Batu Dua sangat layak dan ideal dipakai event dunia paralayang. Bagi yang memiliki hobi olahraga dirgantara, arena Batu Dua harus masuk dalam daftar tempat wisata di Sumedang yang akan dikunjungi.
",-6.900828833321466,108.01968377752648,"Jl. Batu Dua, Linggajaya, Kec. Cisitu, Kabupaten Sumedang, Jawa Barat 45363"
215,Wisata cicaneang,"Destinasi wisata yang berpusat di sekitar aliran Sungai Cicaneang, menawarkan keindahan alam riparian dan kemungkinan rekreasi air.",-6.836478228707223,107.9985180416214,"Jelegong, Haurkuning, Kec. Paseh, Kabupaten Sumedang, Jawa Barat 45381"
216,Wisata Cisema Jati Gede,"Area wisata populer di tepi Waduk Jatigede, tepatnya di blok Cisema, yang menjadi salah satu gerbang utama dan spot favorit untuk menikmati keindahan waduk",-6.871896920261641,108.07082027018912,"Pakualam, Kec. Darmaraja, Kabupaten Sumedang, Jawa Barat 45372"
217,Wisata Delta Island,"Sebuah pulau atau daratan yang terbentuk di tengah Waduk Jatigede akibat penggenangan, kini dikembangkan sebagai destinasi wisata unik yang dapat diakses dengan perahu",-6.851266494350696,107.93384104040904,"Jl. Tegal Sari, RT.04/RW.02, Talun, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621"
218,Wisata Dewa Siwa,Dewa Siwa Leuwi Seeng merupakan sebuah lokasi wisata yang berada di kawasan Kampung Sanding Desa Kaduwulung Kecamatan Situraja Kabupaten Sumedang. Wisata ini memanfaatkan potensi alam sekitar dan aliran Sungai Cicapar. Tempat wisata ini berada di sebelah timur Kampung Sanding dengan jarak sekitar 100 meter. Pengunjung wisata Leuwi Seeng ini bisa menikmati segarnya suasana alam dan segar serta jernihnya air sungai Cicapar. Anak-anak bisa bermain air di sekitaran tanggul bendungan irigasi. Di pinggiran sungai disediakan sejumlah fasilitas yang akan memanjakan pengunjung wisata Leuwi Seeng ini seperti sejumlah bangunan gazeboo untuk beristirahat dan ada juga tenda Indian.,-6.878954998804288,107.99982155613507,"Kaduwulung, Kec. Situraja, Kabupaten Sumedang, Jawa Barat 45371"
219,Wisata Gunung Batu,"Area perbukitan Gunung Batu yang dikelola agar mudah diakses dan aman untuk kegiatan rekreasi keluarga, seperti piknik dan jalan santai",-6.922020047150013,107.79982244603688,"Cinanjung, Kec. Tanjungsari, Kabupaten Sumedang, Jawa Barat 45362"
220,Wisata Jatigede,"Istilah umum yang merujuk pada berbagai titik dan aktivitas wisata yang tersebar di sepanjang pesisir Waduk Jatigede, dari gardu pandang hingga penyewaan perahu",-6.875984924339779,108.13124112811413,"Burujul, Jemah, Kec. Jatigede, Kabupaten Sumedang, Jawa Barat 45377"
221,Wisata Kampoeng Ciherang,"Wana wisata Kampoeng Ciherang merupakan kawasan wisata yang relatif baru berdiri yang berada di wilayah Desa Cijambu Kecamatan Tanjungsari. Wana wisata ini berdiri sekitar akhir tahun 2016 di kawasan hutan pinus dekat dengan aliran sungai Ciherang. Wana wisata Kampoeng Ciherang menawarkan wisata alam yang didukung dengan berbagai fasilitas dan wahana yang akan memanjakan pengunjungnya.
Kawasan wisata yang memanfaatkan potensi yang ada di sini seperti tegakan pepohonan pinus dan aliran sungai Ciherang di areal dengan luas mencapai 12 hektar. Sehingga panorama alam hutan pinus yang terjaga keasriannya dengan kesegaran udaranya bisa dimanfaatkan baik bagi pengunjung maupun bagi pengelola.
Pengelola kawasan wisata ini menambahkan berbagai fasilitas dan wahana penunjang yang akan memanjakan pengunjung. Tidak mengherankan jika banyak fasilitas dan wahana yang bisa dicoba oleh pengunjung mulai fasilitas untuk beristirahat atau menenangkan diri sampai dengan wahana yang menantang nyali atau menguji adrenalin pengunjung. Baik wahana yang bisa dipergunakan oleh anak-anak maupun bagi orang tua serta bagi semua kalangan.",-6.829246406244793,107.79789249898914,"Cijambu, Kec. Tanjungsari, Kabupaten Sumedang, Jawa Barat 45362"
